6.99,2.53,6.41,1.56
6.69,3.08,5.51,1.84
7.3,3.06,5.54,2.05
6.75,3.49,6.36,1.61
7.23,2.23,4.36,1.85
5.87,3.48,5.92,1.48
6.72,3.59,5.08,1.52
7.44,2.97,4.57,1.43
7.81,3.45,5.25,1.61
6.92,2.55,6.21,1.52
7.55,2.88,6.23,2.65
6.87,3.82,6.45,2.46
6.52,2.08,5.16,1.66
5.32,2.57,5.6,2.43
6.36,2.17,5.78,1.73
5.42,2.9,6.01,1.67
6.68,3.34,5.86,1.94
6.74,3.64,6.14,2.49
5.69,3.14,5.87,2.2
5.94,2.27,5.18,1.65
7.68,2.61,6.39,2.3
6.0,2.64,5.28,1.58
7.02,3.5,6.02,2.07
7.27,3.4,6.35,1.52
7.22,3.25,5.57,2.7
8.29,2.64,5.28,1.6
5.93,3.3,5.73,1.79
6.42,2.55,4.46,1.52
6.92,3.43,5.05,2.11
7.21,2.78,4.75,1.56
5.64,2.57,5.04,1.81
6.03,3.69,6.57,2.09
6.81,2.42,4.52,1.61
7.32,2.67,5.8,1.95
6.85,2.65,5.48,1.75
5.77,2.89,5.09,1.92
7.07,2.62,5.57,1.59
7.18,3.52,6.37,2.15
7.02,3.12,6.23,1.85
6.49,3.72,5.41,1.46
6.7,3.37,4.89,1.81
6.87,2.73,5.77,1.3
7.14,3.17,5.28,2.04
6.88,3.09,5.19,2.27
7.17,3.0,5.6,2.01
7.02,2.89,5.47,1.75
8.65,3.05,6.21,1.83
6.78,3.55,6.33,2.23
6.95,2.35,6.01,1.86
7.57,3.3,5.29,2.27
6.33,2.94,6.43,2.56
6.14,3.5,5.26,2.04
5.91,2.61,6.4,2.19
7.65,2.9,5.98,1.49
6.91,3.25,7.84,2.95
5.82,2.03,6.62,2.18
6.7,3.33,4.63,1.94
7.42,2.75,5.08,1.47
7.43,3.2,4.29,2.09
6.22,2.29,5.1,1.75
6.71,3.34,4.94,2.34
5.51,3.06,5.27,2.06
6.43,3.4,6.52,1.76
6.41,2.28,6.5,1.95
6.75,2.65,5.38,2.23
5.99,3.49,5.78,2.19
5.88,3.41,5.57,1.99
7.15,2.82,5.36,1.69
5.37,3.12,4.73,1.68
5.21,2.9,4.29,1.61
5.84,2.89,5.52,2.24
7.18,2.73,6.23,1.87
6.86,3.13,5.3,2.44
6.98,2.85,5.85,1.88
6.28,2.88,6.17,2.38
5.72,3.32,4.61,1.74
6.87,2.3,5.11,2.02
5.82,3.11,5.84,2.23
5.68,2.43,5.07,2.13
6.18,2.52,4.88,1.85
6.44,2.57,5.32,1.76
6.11,3.1,5.17,2.26
6.34,2.84,6.15,2.22
5.91,2.9,5.93,1.7
5.83,3.25,6.11,2.41
