5.91,2.96,4.38,1.34,versicolor
6.02,2.66,3.13,1.34,versicolor
7.24,2.69,4.63,1.06,versicolor
5.9,2.25,4.1,1.17,versicolor
5.68,3.01,4.48,1.09,versicolor
6.76,2.2,4.58,0.86,versicolor
5.91,3.3,4.36,1.63,versicolor
5.85,2.86,4.07,1.46,versicolor
6.05,2.33,4.39,0.9,versicolor
5.8,2.9,4.14,1.28,versicolor
5.69,2.41,4.77,1.22,versicolor
5.56,2.12,4.02,1.06,versicolor
6.19,2.95,3.78,1.38,versicolor
5.9,2.21,4.04,0.97,versicolor
6.15,2.87,4.9,0.99,versicolor
6.59,2.54,4.71,1.86,versicolor
5.84,2.15,4.15,0.82,versicolor
5.78,2.82,4.62,1.31,versicolor
7.31,2.59,5.2,1.04,versicolor
6.1,2.42,4.5,1.56,versicolor
5.89,2.61,4.23,1.74,versicolor
6.52,2.4,4.18,1.41,versicolor
5.01,2.06,4.47,0.98,versicolor
5.78,3.04,4.85,1.45,versicolor
7.04,2.99,4.88,1.67,versicolor
6.62,2.65,4.42,1.09,versicolor
5.89,2.81,4.62,1.2,versicolor
6.03,3.1,4.46,1.3,versicolor
6.96,2.35,3.94,1.21,versicolor
6.45,3.08,3.87,1.37,versicolor
5.66,2.48,4.11,1.09,versicolor
5.5,2.75,4.4,1.35,versicolor
6.01,2.52,4.7,1.24,versicolor
6.33,2.17,3.48,1.03,versicolor
5.96,3.03,3.63,1.3,versicolor
6.01,3.2,3.43,1.01,versicolor
6.02,2.82,3.08,1.03,versicolor
6.33,1.8,4.25,1.17,versicolor
6.17,3.43,4.58,1.14,versicolor
5.75,2.88,3.24,1.61,versicolor
5.58,3.01,4.22,1.25,versicolor
5.66,2.36,3.4,1.39,versicolor
5.56,2.81,3.99,1.5,versicolor
6.7,3.74,4.11,1.63,versicolor
6.31,3.47,4.38,1.53,versicolor
5.77,2.84,3.98,1.45,versicolor
6.31,3.08,4.47,1.47,versicolor
6.71,2.24,5.22,1.22,versicolor
6.28,2.76,3.97,1.35,versicolor
5.04,2.71,3.9,1.22,versicolor
6.67,2.73,5.04,1.16,versicolor
6.37,2.08,4.6,1.21,versicolor
6.53,3.42,4.11,1.11,versicolor
5.36,3.43,4.42,1.65,versicolor
6.42,2.54,4.87,1.29,versicolor
5.68,2.14,3.72,0.96,versicolor
6.16,2.37,4.97,1.21,versicolor
4.92,3.14,3.43,1.57,versicolor
6.32,2.46,3.5,1.37,versicolor
6.65,3.14,4.95,1.15,versicolor
6.2,3.15,4.25,1.6,versicolor
6.24,3.15,3.66,1.23,versicolor
7.08,2.58,4.27,1.62,versicolor
5.38,2.8,4.36,1.22,versicolor
6.04,2.7,4.03,0.95,versicolor
5.67,2.84,3.28,0.89,versicolor
6.57,2.29,4.78,1.0,versicolor
5.85,3.48,4.7,1.34,versicolor
5.56,3.24,3.61,0.99,versicolor
5.62,2.58,3.45,0.65,versicolor
6.04,3.03,4.82,1.12,versicolor
6.46,3.31,3.42,1.38,versicolor
4.62,2.89,4.03,1.45,versicolor
6.41,2.63,4.81,1.07,versicolor
5.42,2.4,4.16,1.22,versicolor
5.61,2.44,4.64,1.14,versicolor
7.0,2.97,4.86,0.99,versicolor
5.5,2.54,4.72,1.55,versicolor
7.19,2.42,4.24,1.08,versicolor
5.34,2.37,4.07,1.2,versicolor
6.24,2.63,4.61,1.2,versicolor
6.65,2.77,3.4,1.3,versicolor
5.25,2.77,4.43,1.15,versicolor
5.51,2.79,4.51,1.49,versicolor
6.35,2.92,4.88,1.49,versicolor
5.29,2.73,5.14,1.44,versicolor
5.81,3.48,3.98,1.45,versicolor
4.97,3.34,3.28,1.44,versicolor
5.44,3.22,4.36,1.52,versicolor
6.2,2.92,4.89,1.36,versicolor
7.16,3.47,4.23,1.66,versicolor
5.2,3.32,3.82,1.49,versicolor
5.72,2.31,4.79,0.83,versicolor
6.08,2.96,4.3,1.12,versicolor
6.4,3.24,4.01,1.07,versicolor
6.52,2.94,4.15,1.26,versicolor
4.94,3.15,4.23,1.51,versicolor
5.93,2.42,4.42,1.13,versicolor
6.38,2.49,3.74,1.43,versicolor
6.14,2.68,4.67,1.13,versicolor
6.21,2.81,4.95,0.97,versicolor
5.88,2.63,5.08,1.5,versicolor
6.76,2.27,4.45,0.96,versicolor
5.32,2.48,2.9,1.36,versicolor
6.52,2.8,3.36,1.2,versicolor
5.67,2.9,3.9,1.52,versicolor
6.04,3.19,3.81,0.99,versicolor
5.44,2.59,4.3,1.15,versicolor
5.81,2.81,3.64,1.48,versicolor
6.4,2.84,3.4,1.12,versicolor
5.34,3.02,4.33,1.46,versicolor
5.62,3.51,4.09,1.7,versicolor
6.08,3.07,4.88,1.7,versicolor
5.09,1.81,5.44,1.01,versicolor
6.09,2.55,4.82,0.87,versicolor
6.59,3.42,5.42,2.0,virginica
6.36,3.18,5.25,1.88,virginica
7.75,2.22,6.33,1.81,virginica
6.94,3.96,6.32,2.68,virginica
5.97,3.19,4.18,1.71,virginica
7.28,3.48,4.56,2.28,virginica
6.29,3.47,5.93,1.65,virginica
6.7,2.03,6.31,1.72,virginica
6.1,3.38,5.17,2.81,virginica
6.57,3.65,6.3,1.94,virginica
5.48,3.44,5.62,2.9,virginica
6.7,3.02,4.59,2.2,virginica
6.82,3.15,5.72,1.51,virginica
7.13,2.53,5.78,1.78,virginica
7.28,3.87,4.8,1.93,virginica
5.98,3.53,5.28,2.05,virginica
5.94,3.18,5.6,2.74,virginica
6.83,2.75,5.65,2.09,virginica
6.33,3.31,6.15,2.13,virginica
6.61,3.21,5.7,1.98,virginica
5.49,2.73,5.37,1.69,virginica
6.72,3.26,5.32,2.92,virginica
7.88,1.93,5.14,1.56,virginica
5.71,2.56,5.87,1.97,virginica
6.25,3.36,6.23,1.5,virginica
7.07,2.3,5.9,1.48,virginica
7.35,2.76,6.61,2.1,virginica
5.73,3.37,6.39,2.27,virginica
6.23,3.18,6.7,1.72,virginica
7.11,3.21,5.45,1.59,virginica
5.51,2.98,5.79,1.97,virginica
6.47,2.77,6.28,2.26,virginica
7.5,2.74,5.04,2.37,virginica
7.92,2.85,6.48,2.24,virginica
7.24,4.03,4.9,2.15,virginica
6.28,2.97,6.1,1.56,virginica
6.78,3.58,5.46,2.52,virginica
6.12,2.41,5.56,1.49,virginica
6.15,2.49,5.6,1.74,virginica
6.71,2.93,5.54,1.63,virginica
5.34,2.57,4.71,1.55,virginica
6.54,3.14,5.25,2.52,virginica
6.88,2.89,6.24,2.37,virginica
5.36,2.66,5.76,2.33,virginica
6.81,3.1,5.22,1.91,virginica
7.07,2.83,7.01,1.98,virginica
5.95,2.6,5.96,1.6,virginica
5.51,2.91,5.97,2.16,virginica
7.71,2.04,5.36,1.7,virginica
7.81,2.43,5.59,2.03,virginica
6.98,3.2,5.91,2.29,virginica
7.47,2.65,5.97,1.14,virginica
6.03,2.84,5.02,2.49,virginica
6.53,2.53,7.05,1.59,virginica
5.64,3.03,5.7,2.13,virginica
6.72,3.13,5.3,2.03,virginica
7.08,3.4,4.71,2.25,virginica
6.72,2.92,5.47,1.91,virginica
7.82,3.24,5.74,2.0,virginica
6.16,3.44,6.0,1.8,virginica
6.61,3.54,5.65,1.92,virginica
6.37,2.26,5.84,1.37,virginica
6.16,2.23,5.01,1.58,virginica
4.88,3.63,5.65,1.9,virginica
6.47,2.85,6.05,2.13,virginica
6.51,3.6,6.49,2.83,virginica
6.64,2.5,6.01,1.45,virginica
6.92,2.54,5.51,1.8,virginica
6.0,2.87,5.17,1.79,virginica
7.66,3.44,6.89,1.63,virginica
6.21,2.93,4.88,1.1,virginica
7.46,3.21,4.98,1.97,virginica
6.21,2.97,5.13,1.57,virginica
7.3,3.96,5.84,1.9,virginica
6.41,2.48,5.84,1.71,virginica
6.99,2.53,6.41,1.56,virginica
6.69,3.08,5.51,1.84,virginica
7.3,3.06,5.54,2.05,virginica
6.75,3.49,6.36,1.61,virginica
7.23,2.23,4.36,1.85,virginica
5.87,3.48,5.92,1.48,virginica
6.72,3.59,5.08,1.52,virginica
7.44,2.97,4.57,1.43,virginica
7.81,3.45,5.25,1.61,virginica
6.92,2.55,6.21,1.52,virginica
7.55,2.88,6.23,2.65,virginica
6.87,3.82,6.45,2.46,virginica
6.52,2.08,5.16,1.66,virginica
5.32,2.57,5.6,2.43,virginica
6.36,2.17,5.78,1.73,virginica
5.42,2.9,6.01,1.67,virginica
6.68,3.34,5.86,1.94,virginica
6.74,3.64,6.14,2.49,virginica
5.69,3.14,5.87,2.2,virginica
5.94,2.27,5.18,1.65,virginica
7.68,2.61,6.39,2.3,virginica
6.0,2.64,5.28,1.58,virginica
7.02,3.5,6.02,2.07,virginica
7.27,3.4,6.35,1.52,virginica
7.22,3.25,5.57,2.7,virginica
8.29,2.64,5.28,1.6,virginica
5.93,3.3,5.73,1.79,virginica
6.42,2.55,4.46,1.52,virginica
6.92,3.43,5.05,2.11,virginica
7.21,2.78,4.75,1.56,virginica
5.64,2.57,5.04,1.81,virginica
6.03,3.69,6.57,2.09,virginica
6.81,2.42,4.52,1.61,virginica
7.32,2.67,5.8,1.95,virginica
6.85,2.65,5.48,1.75,virginica
5.77,2.89,5.09,1.92,virginica
7.07,2.62,5.57,1.59,virginica
7.18,3.52,6.37,2.15,virginica
7.02,3.12,6.23,1.85,virginica
6.49,3.72,5.41,1.46,virginica
6.7,3.37,4.89,1.81,virginica
6.87,2.73,5.77,1.3,virginica
7.14,3.17,5.28,2.04,virginica
6.88,3.09,5.19,2.27,virginica
7.17,3.0,5.6,2.01,virginica
7.02,2.89,5.47,1.75,virginica
8.65,3.05,6.21,1.83,virginica
6.78,3.55,6.33,2.23,virginica
6.95,2.35,6.01,1.86,virginica
7.57,3.3,5.29,2.27,virginica
6.33,2.94,6.43,2.56,virginica
6.14,3.5,5.26,2.04,virginica
5.91,2.61,6.4,2.19,virginica
7.65,2.9,5.98,1.49,virginica
6.91,3.25,7.84,2.95,virginica
5.82,2.03,6.62,2.18,virginica
6.7,3.33,4.63,1.94,virginica
7.42,2.75,5.08,1.47,virginica
7.43,3.2,4.29,2.09,virginica
6.22,2.29,5.1,1.75,virginica
6.71,3.34,4.94,2.34,virginica
5.51,3.06,5.27,2.06,virginica
6.43,3.4,6.52,1.76,virginica
6.41,2.28,6.5,1.95,virginica
6.75,2.65,5.38,2.23,virginica
5.99,3.49,5.78,2.19,virginica
5.88,3.41,5.57,1.99,virginica
7.15,2.82,5.36,1.69,virginica
5.37,3.12,4.73,1.68,virginica
5.21,2.9,4.29,1.61,virginica
5.84,2.89,5.52,2.24,virginica
7.18,2.73,6.23,1.87,virginica
6.86,3.13,5.3,2.44,virginica
6.98,2.85,5.85,1.88,virginica
6.28,2.88,6.17,2.38,virginica
5.72,3.32,4.61,1.74,virginica
6.87,2.3,5.11,2.02,virginica
5.82,3.11,5.84,2.23,virginica
5.68,2.43,5.07,2.13,virginica
6.18,2.52,4.88,1.85,virginica
6.44,2.57,5.32,1.76,virginica
6.11,3.1,5.17,2.26,virginica
6.34,2.84,6.15,2.22,virginica
5.91,2.9,5.93,1.7,virginica
5.83,3.25,6.11,2.41,virginica
7.13,2.54,4.85,1.73,virginica
7.63,3.23,6.55,2.43,virginica
6.15,3.47,5.54,1.85,virginica
6.69,3.26,6.54,1.85,virginica
6.04,3.21,4.65,2.42,virginica
6.98,2.53,5.5,1.52,virginica
6.71,3.57,5.39,1.94,virginica
6.08,3.33,5.74,2.46,virginica
6.47,3.33,5.16,1.51,virginica
5.53,3.26,6.02,2.4,virginica
5.39,2.32,5.85,1.88,virginica
5.08,3.2,5.22,2.28,virginica
6.84,3.15,5.8,2.39,virginica
6.21,3.45,5.23,1.55,virginica
6.74,2.76,5.92,1.85,virginica
8.14,2.73,5.51,2.08,virginica
7.28,2.55,6.17,1.9,virginica
5.93,3.38,6.11,2.03,virginica
5.54,3.02,6.03,1.79,virginica
7.05,3.35,5.37,2.41,virginica
6.19,2.11,6.19,1.64,virginica
7.0,3.16,5.48,1.99,virginica
6.91,3.83,4.62,2.09,virginica
6.56,3.1,5.6,2.08,virginica
6.73,2.99,6.62,1.8,virginica
6.12,1.91,5.94,2.16,virginica
7.32,3.49,5.49,2.48,virginica
6.74,2.75,5.45,1.72,virginica
6.54,3.1,7.25,2.5,virginica
7.63,3.11,5.96,2.03,virginica
6.96,2.73,5.36,2.05,virginica
6.62,2.6,4.83,2.16,virginica
6.2,2.58,5.97,2.06,virginica
7.18,3.13,6.04,2.05,virginica
6.9,2.75,6.02,2.62,virginica
9.12,2.93,6.37,2.63,virginica
6.77,3.14,5.6,1.67,virginica
5.35,3.11,6.19,1.84,virginica
5.11,2.56,4.3,1.86,virginica
7.55,3.17,4.5,2.01,virginica
6.86,3.15,5.18,1.88,virginica
4.75,2.34,4.62,1.84,virginica
6.55,2.13,5.1,1.78,virginica
6.34,3.09,4.99,2.29,virginica
6.19,3.37,5.25,2.5,virginica
5.67,3.58,7.05,1.76,virginica
5.92,3.04,5.28,2.14,virginica
6.98,2.79,6.33,2.52,virginica
6.41,3.7,5.0,1.28,virginica
6.92,2.38,6.15,1.61,virginica
5.79,2.66,5.83,1.88,virginica
6.83,3.13,5.86,1.49,virginica
6.0,3.08,5.88,2.37,virginica
6.19,3.02,6.07,2.03,virginica
7.57,3.25,6.2,2.16,virginica
5.85,2.59,5.67,1.67,virginica
6.56,3.02,4.35,1.58,virginica
7.39,2.79,5.08,2.28,virginica
6.64,2.6,4.51,1.47,virginica
6.23,2.87,4.98,1.34,virginica
8.1,2.45,5.96,1.74,virginica
7.47,2.56,6.56,1.68,virginica
5.77,3.29,5.68,1.82,virginica
7.09,2.23,5.22,1.76,virginica
6.84,3.01,6.03,1.83,virginica
7.79,2.81,4.56,1.4,virginica
6.68,3.47,5.97,2.1,virginica
7.72,2.77,6.08,2.28,virginica
7.54,2.49,6.37,1.42,virginica
6.16,2.64,5.07,1.45,virginica
7.02,2.48,4.7,1.46,virginica
5.92,3.0,5.4,1.33,virginica
6.24,2.96,5.0,2.47,virginica
6.83,3.05,6.58,2.6,virginica
7.09,3.0,5.39,2.14,virginica
6.71,3.42,5.93,2.76,virginica
6.63,3.21,4.63,1.43,virginica
6.75,3.33,5.5,2.07,virginica
7.07,3.2,5.28,1.9,virginica
6.1,2.62,5.77,1.63,virginica
6.23,2.0,5.19,1.67,virginica
6.79,3.25,5.53,2.49,virginica
5.57,2.6,6.09,1.62,virginica
6.43,3.24,5.61,1.95,virginica
7.61,2.6,5.14,1.75,virginica
5.96,3.13,5.69,2.11,virginica
8.38,2.77,5.85,2.21,virginica
7.34,2.6,5.8,1.77,virginica
5.3,2.8,6.65,1.36,virginica
4.55,3.59,6.1,1.79,virginica
6.21,2.17,6.03,1.54,virginica
6.82,2.12,5.25,1.77,virginica
6.39,2.9,4.77,1.61,virginica
6.97,2.66,6.23,1.26,virginica
6.72,2.44,5.96,1.69,virginica
6.46,3.33,4.24,2.34,virginica
7.55,3.42,4.84,2.45,virginica
5.57,3.76,5.49,2.18,virginica
5.46,2.79,5.04,2.19,virginica
7.93,3.36,6.66,2.14,virginica
6.16,3.63,4.44,2.55,virginica
7.06,4.21,5.82,1.82,virginica
7.22,2.68,5.87,1.79,virginica
7.18,3.78,5.93,1.94,virginica
6.42,2.75,5.23,2.5,virginica
6.89,2.42,5.99,1.63,virginica
6.6,2.31,5.16,2.05,virginica
6.95,3.19,5.45,2.7,virginica
5.19,3.23,4.41,1.69,virginica
6.49,3.06,5.0,1.69,virginica
7.16,3.32,6.75,1.66,virginica
6.64,3.12,5.22,2.04,virginica
6.75,2.35,6.27,1.8,virginica
7.19,2.71,4.63,2.17,virginica
6.28,2.65,4.81,1.88,virginica
5.85,3.61,5.12,1.81,virginica
6.11,3.2,4.65,1.51,virginica
6.49,2.62,5.12,1.98,virginica
6.66,2.91,6.63,2.02,virginica
6.55,3.11,4.58,2.42,virginica
7.22,2.64,5.55,2.08,virginica
6.06,3.56,4.89,2.42,virginica
6.95,2.23,6.09,1.54,virginica
6.73,2.45,5.8,1.82,virginica
5.1,3.2,4.55,2.41,virginica
8.24,3.39,6.63,2.18,virginica
6.47,2.1,5.24,1.91,virginica
5.26,2.6,5.47,1.93,virginica
7.27,3.44,5.71,1.69,virginica
7.27,2.73,5.76,1.52,virginica
6.73,2.89,5.71,1.59,virginica
6.14,3.14,5.27,2.64,virginica
5.81,2.94,5.72,2.26,virginica
7.03,3.07,4.33,1.81,virginica
6.99,2.99,4.81,2.99,virginica
5.98,2.53,5.58,1.76,virginica
5.92,2.74,4.66,1.83,virginica
6.89,2.87,5.41,1.85,virginica
7.47,2.14,6.14,1.61,virginica
7.09,2.76,5.1,1.55,virginica
6.34,3.09,5.7,2.17,virginica
6.42,3.18,5.49,2.54,virginica
6.09,3.43,5.34,2.38,virginica
6.64,2.78,4.83,1.16,virginica
6.65,2.54,6.08,1.75,virginica
7.23,3.35,6.17,1.63,virginica
6.69,3.01,4.6,1.72,virginica
5.75,1.96,5.82,1.65,virginica
6.13,3.21,5.34,1.79,virginica
6.35,3.25,6.28,2.07,virginica
6.8,2.75,4.44,1.68,virginica
5.88,3.36,4.13,1.91,virginica
6.17,2.43,5.22,1.88,virginica
7.74,3.48,6.52,2.31,virginica
5.54,3.54,4.82,1.76,virginica
6.94,3.36,5.72,2.39,virginica
7.48,2.67,5.52,1.42,virginica
6.73,3.48,5.71,2.28,virginica
7.01,2.8,6.08,1.87,virginica
5.56,2.73,5.2,1.8,virginica
6.47,3.14,5.09,2.1,virginica
7.15,2.46,5.46,1.24,virginica
6.69,2.27,6.17,1.93,virginica
7.54,3.92,5.39,2.02,virginica
5.16,2.19,5.07,2.02,virginica
5.92,2.73,5.39,1.52,virginica
7.35,3.15,5.76,2.11,virginica
5.76,3.36,5.86,2.07,virginica
6.83,2.28,5.48,1.5,virginica
6.65,3.04,4.85,2.2,virginica
6.82,4.22,5.09,2.62,virginica
6.0,3.34,6.57,2.3,virginica
7.04,2.9,5.69,1.56,virginica
6.95,2.43,5.38,1.42,virginica
6.72,3.58,6.08,2.21,virginica
5.37,3.11,5.18,2.97,virginica
6.44,3.29,5.81,2.49,virginica
7.26,3.26,5.86,2.04,virginica
6.44,2.45,5.87,1.4,virginica
6.07,3.2,4.64,2.05,virginica
5.99,2.74,4.72,2.14,virginica
7.43,2.55,6.29,1.86,virginica
6.57,2.51,6.69,1.76,virginica
6.45,3.2,6.24,2.01,virginica
6.11,3.5,4.98,2.82,virginica
6.5,3.64,5.59,2.0,virginica
7.05,3.3,5.12,2.25,virginica
6.52,3.46,5.32,1.9,virginica
6.48,2.65,5.8,1.31,virginica
6.8,3.42,5.45,2.47,virginica
8.03,3.01,5.81,2.02,virginica
6.26,3.07,4.99,2.1,virginica
6.98,1.97,6.52,1.63,virginica
6.45,2.51,6.23,1.64,virginica
6.99,3.01,6.41,1.15,virginica
5.98,3.26,4.88,2.37,virginica
6.04,3.08,5.49,2.58,virginica
5.38,3.06,6.09,2.32,virginica
6.01,1.8,5.92,2.14,virginica
5.2,1.74,5.77,1.42,virginica
6.35,2.91,5.98,1.89,virginica
5.61,3.06,5.83,2.47,virginica
6.83,3.25,5.07,2.03,virginica
6.97,4.11,5.67,2.49,virginica
7.12,2.25,5.17,1.26,virginica
6.49,3.1,6.52,2.03,virginica
6.05,3.6,6.11,2.07,virginica
6.98,2.58,5.13,2.15,virginica
7.53,2.65,5.79,1.54,virginica
7.03,3.46,5.27,2.36,virginica
7.42,2.75,5.07,1.82,virginica
6.01,2.33,4.83,1.9,virginica
6.82,3.29,4.68,1.89,virginica
6.33,2.95,5.93,2.19,virginica
7.02,3.15,6.1,2.68,virginica
6.94,3.42,4.99,1.83,virginica
7.85,2.86,5.63,1.75,virginica
6.42,3.06,5.77,1.78,virginica
6.54,3.31,5.61,2.28,virginica
6.91,3.3,6.77,2.6,virginica
6.87,2.84,6.36,2.11,virginica
7.03,2.28,5.8,0.93,virginica
5.74,3.25,6.31,2.09,virginica
7.18,3.78,5.13,2.42,virginica
5.63,2.89,4.85,1.72,virginica
7.0,3.24,6.41,2.31,virginica
7.08,2.73,6.72,1.9,virginica
7.69,2.38,5.41,1.76,virginica
6.16,3.07,5.3,1.88,virginica
6.35,3.19,4.78,2.32,virginica
7.41,3.32,4.85,2.3,virginica
5.67,3.16,4.5,2.11,virginica
6.52,3.03,5.82,2.46,virginica
5.42,2.78,6.13,1.68,virginica
5.8,1.93,4.81,2.03,virginica
5.36,2.51,5.16,1.93,virginica
7.49,3.06,7.68,2.17,virginica
6.79,3.25,4.72,2.26,virginica
6.38,2.24,5.3,1.71,virginica
5.16,3.2,5.64,1.43,virginica
